tanggal,periode,teks_bersih,sentimen,likes,retweet,username
2024-10-09 07:11:22,sebelum,pak orang paling ikhlas pikir diri sendiri,negatif,5,1,Guruhbs
2024-10-09 07:12:42,sebelum,ayo pak tegas manusia sampah kayak fahri,netral,2,0,DenJkw
2024-10-09 07:13:46,sebelum,pak negara sengaja rendah gaji guru orang malas jadi guru pilih jadi kasir indomaret,negatif,37,1,Aneeuee
2024-10-09 07:14:39,sebelum,harga diri pak prabowo injak injak anak songong salah prabowo sendiri mau gandeng sama anak songong,negatif,13,0,TxtdrSemeru
2024-10-09 07:14:57,sebelum,penjara ajh fufufafa ngenes lihat,negatif,3,1,jukornnaen27
2024-10-09 07:16:03,sebelum,prabowo subianto selaku presiden pilih punya dilema ganda akomodasi politik tuntut profesionalisme ekonomi adadikompas,negatif,2,1,hariankompas
2024-10-09 07:16:11,sebelum,hari miliar anggar program makan gizi gratis prabowo gibran,positif,8,3,KompasTV
2024-10-09 07:16:18,sebelum,butuh lebih banyak opv min lah kalau kelas heritage class lebih bagus legend class min unit moga pak lebih perhati soal maritim tambah unit lebih besar biar milisi maritim pro cina ketar tir,negatif,3,0,cilubatupakhaji
2024-10-09 07:16:44,sebelum,kimplus solid bentuk pilih ketua umum dpr usul golkar nampaknya prabowo lebih nyaman ketua dpr pegang pdip ketimbang golkar prabowo sendiri kimplus lepas pengaruh jokowi,positif,3,0,TheArieAir
2024-10-09 07:17:26,sebelum,hahaha kau hina prabowo sukarno kau ingat triggered apa sekali aku hima raja kau mcam abdul rahmanjing anwar ibrahimovic anak raja melayu mcam anjing langsung koyak,negatif,6,0,usrnamess
2024-10-09 07:18:16,sebelum,pak prabowo aku pak jokowi guru politik sekali ajar strategi langsung menang kalau ajar kamu kalau terus,negatif,78,22,tham878
2024-10-09 07:20:21,sebelum,yahhh bagaimana marah dok sangkut harkat martabat harga diri manusia bangsa rendah beliau bela mati,positif,2,0,osmanbwy
2024-10-09 07:20:38,sebelum,tolak kan bukan gibran,negatif,2,0,Ita_Icupuchino
2024-10-09 07:20:47,sebelum,jokowi bilang mungkin hadir lantik prabowo senayan mungkin atur hadir,negatif,3,1,DoankWarto
2024-10-09 07:21:26,sebelum,kamu trace postingan dulu sempet tanya gibran makzul parpol mana mau bantu tanya makna renung,positif,3,1,TheArieAir
2024-10-09 07:21:30,sebelum,era mulyono akhir pak sikap tegas samsul biar bapak rongrong bijak nya sama slamet,positif,5,0,ujangmaman2094
2024-10-09 07:21:48,sebelum,adab kurang didik palsu super goblok lolos verifikasi penuh tekan usung berani kata benar benar salah salah jangan amplop besar masa kalau sama hrd seleksi verifikasi,negatif,216,7,YaaHaadii_Ihdin
2024-10-09 07:23:01,sebelum,sungguh niat adu domba pak prabowo jokowi pimpin tingi punya hormat harga diri sangat penting,negatif,28,8,Siswotomo187571
2024-10-09 07:23:45,sebelum,hina lah orang lelaki suka jgn kau hina orang tua nya istri nya anak nya situ lah harga diri nya,negatif,6,0,junot_amroe
2024-10-09 07:24:22,sebelum,kalau contoh baru keren luar biasa hebat kalau cuma ngomong begini bagaimana mau percaya malah,negatif,3,1,bendolganteng
2024-10-09 07:25:18,sebelum,pikir gibran susu tante erni niiih,negatif,2,0,Jediimar
2024-10-09 07:26:11,sebelum,prabowo said jadi fufufafa gibran lan jokwi jelas pak,negatif,2,0,feitansback
2024-10-09 07:26:31,sebelum,jauh jadi negara maju uang anak yatim janda pensiun lansia potong aset jiwasraya kemas badansupervisiojk,negatif,4,0,machrilmachril1
2024-10-09 07:26:50,sebelum,beda kalau keluarga jawa didik ningrat asli banding raja jawa nir moral keluarga amburadul punya ilmu ilmu bohong tipu,positif,64,1,Ariniers88
2024-10-09 07:28:34,sebelum,kemenkop ukm program kur lanjut era pimpin presiden pilih periode prabowo subianto,negatif,1,0,kompascom
2024-10-09 07:29:41,sebelum,harap pak moga idealisme dulu milu awal perintah datang meski terus terang pesimis konstelasi parpol orang orang keliling,negatif,83,2,MasTuk
2024-10-09 07:29:56,sebelum,bodoooh konten mau percaya gibran pimpin buka mata muuu anak idiot narkiba mau jadi pimpin kau sakau sama,positif,0,0,ahlinaceh001
2024-10-09 07:30:17,sebelum,giring opini publik ngawur keluarga jokowi bukan raja politik calon gibran kim inisiasi prabowo rupa jalan baik sambung generasi baby boomer milenial gen wakil generasi muda kuasa eksekutif pusat,negatif,9,2,mas_veel
2024-10-09 07:30:25,sebelum,perintah lempar batu sembunyi tangan prabowo teken pres ibukota deklarasi ibukota baru bangun ngutang resmi hambur uang negara buat influence konten upacara agt sadar diri pak jadi bocah tantrum,negatif,2,0,widikurniawan25
2024-10-09 07:31:28,sebelum,segera sempit gerakannnya rezm prabowo rzm jokowi sumber problem,negatif,2,0,budimaa
2024-10-09 07:31:48,sebelum,fufufafa tuang isi hati pikir akun ira bakal jadi wakil presiden sama orang hina dina tuhan maha baik tunjuk benar,negatif,6,0,HSuprijono
2024-10-09 07:33:20,sebelum,gibran agi pentas teater hilang lama tahun mstar mstar,negatif,2,0,mstaronline
2024-10-09 07:34:33,sebelum,jokowi langsung pulang solo usai prabowo lantik,positif,1,0,IDNTimes
2024-10-09 07:36:05,sebelum,postingan balik pak fer tepuk belah tangan,negatif,2,0,binlatif
2024-10-09 07:36:09,sebelum,prabowo bakal bentuk menteri rumah atas backlog nyata butuh rumah rakyat tinggi,positif,0,0,okezonenews
2024-10-09 07:37:45,sebelum,moga jadi nya bpk prabowo mnjdi presiden bawa ubah signifikan system tata negara hukum indonesia amiiin,positif,2,0,WorldCrypto99
2024-10-09 07:38:28,sebelum,momen haru hakim menang luk usai dengat telepon prabowo dpr momen haru jadi hakim audiensi pimpin dpr kena tuntut naik gaji hakim luk menang haru usai dengar suara pak baik kualitas hidup hakim naik hasil jamin sangat mandiri jalan tugas hakim baik baik,positif,23,8,__LOVE_AG4EVER
2024-10-09 07:38:59,sebelum,cia mossad kalah jauh sama intel bocor alus isa tau obrol jokowi sama iriana obrol kaesang sama gibran bahkan rapat keluarga obrol istana tau obrol diam prabowo tau wkwkw lindungin pers makanya bebas ngehoax suka minta maaf selesai,negatif,4,0,tekarok007
2024-10-09 07:39:31,sebelum,keluarga fufufafa bapak ibu anak nya semua jiwa jaman canggih modern didik anak jelas lihat bodoh semua,negatif,538,39,Putri96960977
2024-10-09 07:39:56,sebelum,moga putus ptun besok kabul gugat pdip gibran jadi lantik wapres,positif,42,0,saykobik
2024-10-09 07:41:06,sebelum,segera kirim video aksi bela negara sobatkemhan lalu link sedia november prabowo prabowosubianto menhanprabowo jenderalprabowo kemhanri ditjenpothan belanegara,positif,3,0,Kemhan_RI
2024-10-09 07:42:01,sebelum,perintah prabowo kabar turun pph badan jadi perintah jokowi menrencanakan turun sebut tahun tunda akibat covid kontan,negatif,45,7,doktermarket
2024-10-09 07:42:05,sebelum,isu prabowo mau bentuk badan bumn siapa cocok jadi pimpin,positif,1,0,IDNTimes
2024-10-09 07:42:23,sebelum,tegas hati tekan seluruh penjuru sangat kuat xtra peka salah langkah samsul kuasa terus dinasti,negatif,2,0,batusangkak
2024-10-09 07:42:50,sebelum,ingat menteri uang marrie muhamad peleset jadi hemat beliau menkeu zaman pak harto kenal jaga uang ketat hemat zaman beliau hutang orba mulai lunas,negatif,2,0,machrilmachril1
2024-10-09 07:43:17,sebelum,temu jenderal pramono edhie nyaris tugas kopassus beliau apresiated eks danjen kopassus prabowo subianto bnyak sjhterakan prajurit kini qta harap tak lanjut program jokowi sengsara rakyat,negatif,3,0,Fatimah81819162
2024-10-09 07:43:41,sebelum,kemarin mulyono bincang pak prabowo kira ngomongin apa jam,negatif,3,0,ZerostartF
2024-10-09 07:44:03,sebelum,kalau prabowo sukses singkir fufufanjing bakal dukung penuh taun depan,negatif,35,4,el4n9bint4n9
2024-10-09 07:44:16,sebelum,akun akun enang pantes jadi wapress mau mana izzah bangsa negara,positif,3,0,DaniAri88947632
2024-10-09 07:44:36,sebelum,ekonomi era presidensial prabowo bijak lingkung,negatif,0,0,kompasiana
2024-10-09 07:44:54,sebelum,foto jaman dinosaurus dikeluarin,positif,12,0,mhsyid
2024-10-09 07:45:14,sebelum,indonesia merdeka thn lho indonesia justru mau terima bocah sbg wakil presiden jiwa mental didik jelas,positif,215,15,ichan_norax
2024-10-09 07:46:04,sebelum,prabowo produk manipulasi jokowi china makzul tak perlu lantik,positif,5,1,AlayBerisik
2024-10-09 07:47:21,sebelum,rak umkm umkm bukan produk masuk produk umkm minimarket tuh problematik banget masuk produk umkm hampir tengah thn jawab tolak apa terima hasil masuk produk umkm kesana bayar suka terkadang sesuai janji jadi supplai terus bayar sering lambat jadi modal keburu habis duluan akhir umkm mati stuck kembang bagaimana umkm mau saing produk usaha besar kalau minimarket pro umkm iya pojok sudut umkm minimarket cuma skedar penuh syarat mdh jaman pak jadi presiden menteri koperasi umkmnya mau perhati macam,positif,4,2,yesmar_banu
2024-10-09 07:47:37,sebelum,gibran bagus herckules jadi wapres bagus sule juta kali bagus anies donk angkat manusia keboo,positif,0,0,ahlinaceh001
2024-10-09 07:48:48,sebelum,masa iya dikatain tantrum nya bulan bulan hina habis habis diem wkwkw,negatif,6,0,mozux100
2024-10-09 07:49:47,sebelum,bpknya akademi olos sma versi beda anak smpet sma swasta olos ungsi spore tara sma ngotot bpk akal atur maruk kuasa,negatif,2,0,pryambara28
2024-10-09 07:50:23,sebelum,orang kaya mah bebas benar bukti raffi eks pemabok kemarin gelar honor causa ragu akademis mana guru tinggi nya siluman sekarang ulah enak wudelnya pake seragam tentara sama gibran kaesang congkak,negatif,49,1,DozoYoroziku
2024-10-09 07:50:56,sebelum,insyaallah samsul tandur siap panen nya lindung nya,positif,2,0,mang_Deddy
2024-10-09 07:52:05,sebelum,dulu sambut sby kini jokowi sambut prabowo istana,positif,1,0,kompascom
2024-10-09 07:52:59,sebelum,sebut sebut umum menteri laku oktober,positif,0,0,detikfinance
2024-10-09 07:53:51,sebelum,kalau smp lantik bakal pasang foto wapres,positif,9,0,nusanjaya01
2024-10-09 07:53:53,sebelum,betul serang scara pribadi jelas tunjuk kualitas moral akademis rendah orang,negatif,38,5,dandyez
2024-10-09 07:54:40,sebelum,kuat apa bejat sembunyi tetap tepat tau ingat fufufafa mungkin dulu orang libat fufufafa bongkar nya sekrng kan dunia mukidi sudsh belah jadi,negatif,4,0,auliaprasetyah1
2024-10-09 07:57:44,sebelum,sama mulyono nama buah jatuh jauh pohon licik jahat curang tipu bego nya laku psikopat adiksi sex nya aduh bayang tahun depan hancur apa negara,negatif,6,0,hidhid2024
2024-10-09 07:58:19,sebelum,pak ogi patuh konstitusi contoh apa ucap presiden pilih mati atas benar bela rakyat badansupervisiojk,negatif,3,0,machrilmachril1
2024-10-09 07:59:59,sebelum,cukup galak koruptor pak prabowo jgn rakyat ksh kritik banned medsos jangan pak jangan,negatif,69,2,yesmar_banu
2024-10-09 08:00:36,sebelum,jokowi bilang tak hadir lantik prabowo pratikno langsung klarifikasi,positif,0,0,MSNindonesia
2024-10-09 08:00:57,sebelum,pak prabowo moga putus budaya politik citra sangat rusak edukasi bangsa semua tampil jokowi buah citra tutup nyata benar politik bohong akhir,negatif,1,0,telaga_baik
2024-10-09 08:01:03,sebelum,private dinner prabowo jokowi jelang lantik presiden,positif,7,1,CNNIndonesia
2024-10-09 08:01:25,sebelum,istana panik usai kaesang aku akun fufufafa punya gibran hahahaha celepot,positif,1885,716,Kanseulir
2024-10-09 08:01:29,sebelum,prabowo keluarga besar marah besar kalau maaf mungkin prabowo maaf jamin apa kalau fufufafa laku cenderung laku mungkin lebih kejam lepas gerbong rusak jadi beban,negatif,3,0,RajjFifth
2024-10-09 08:01:40,sebelum,makin menyakinkan begini fix akun gibran,positif,12,0,iskan45v
2024-10-09 08:02:08,sebelum,lantik sifufa sama rugi lebih baik jangan lantik ganti jangan kecewa bangsa jin,negatif,16,0,MasboyK
2024-10-09 08:02:15,sebelum,ketawa khas hina kata awokwokwokwokwok siapa ketawa model kata wok wok kata kata prabowo,positif,6,0,baggiodswanto
2024-10-09 08:03:20,sebelum,wah dulu angkat mulyono siapa banteng,negatif,6,0,MasboyK
2024-10-09 08:04:07,sebelum,olly dondokambey kerja sama pdi juang perintah prabowo jalan temponasional,positif,0,0,tempodotco
2024-10-09 08:04:34,sebelum,pak contoh politikus indo bagaimana bunglon nya politikus banyak kata narasi rap warna kini asli kejar posisi empuk kuasa waspada pak paramunafikbangsa,negatif,4,1,Silvy_2021
2024-10-09 08:05:17,sebelum,prabowo makan malam sama jokowi baris musuh tantrum semua adu domba gagal total padahal buat narasi podcast prabowo tinggal jokowi jadi kapan min prabowo makan malam sama gibran biar kaum adu domba makin tantrum,negatif,12,5,tekarok007
2024-10-09 08:06:01,sebelum,memang siapa sok ngajarin pak prabowo milih kamu mau sok ajarin jauh orang dukung halusinasi makin parah saran istirahat hati makin rusak,negatif,2,0,davidpurba1102
2024-10-09 08:06:13,sebelum,polisi dukung fufufafa bagaimana pak,positif,1,0,SManikmoyo
2024-10-09 08:06:36,sebelum,soekarno prabowo terus orator pidato lbh baik lah banding presiden sekarang,positif,74,2,yesmar_banu
2024-10-09 08:07:05,sebelum,janji naik gaji hakim prabowo sabar sebentar,positif,0,0,cnbcindonesia
2024-10-09 08:08:30,sebelum,kasi begini anak abah serius kasi pak dukung pak,negatif,4,0,tyakbar182
2024-10-09 08:08:51,sebelum,kan kemarin milih ikut pusing mustinya masuk partai ikut benah rasa kurang baik solusi bangsa aktifitas lihat sbg luap kesal semata banyak sohor jebak omon medsos,negatif,4,0,wawkoe
2024-10-09 08:09:05,sebelum,silent deadly diam mati tau tiba tiba pake operasi senyap tau siapa laku target kunci langsung fufufafa,negatif,1,0,jolpinjolpin
2024-10-09 08:09:32,sebelum,prabowo napas tantrum benci lucu dulu dukung prabowo serang hina prabowo bain anies lalu sekarang pura nang mau prabowo musuh sama gibran memang bener mau adu domba bikin fitnah fufufafa buat pecah dukung prabowo gibran pura pura ngaku dukung prabowo marah akun palsu fufufafa buat lengser gibran abis gibran lengser ganti pura pura jadi dukung gibran marah lengser prabowo bener licik duta duta adu domba,negatif,2,0,tekarok007
2024-10-09 08:09:57,sebelum,moga presiden pilih pak jadi diri sendiri lepas virus mulyono,negatif,819,261,msaid_didu
2024-10-09 08:11:36,sebelum,meja transisi prabowo sri mulyani simbol pimpin komunikasi stabilitas,positif,0,0,kompasiana
2024-10-09 08:11:46,sebelum,bison bumerang skenario bau ketek private jet fufufafa juta jurus adudomba batal gibran jadi wapres kena diri sendiri mental semua,negatif,8,5,cagubnyinyir2
2024-10-09 08:12:01,sebelum,lah dul prabowo lebih pintar elo sok ngajari bukti elo koar koar sdg kan prabowo presiden pilih,negatif,3,1,WellySusan78240
2024-10-09 08:12:40,sebelum,betul sangat hina jadi otak fufufafa pak prabowo sama binatang suka makan kroto,negatif,72,17,Kemal2sk
2024-10-09 08:12:41,sebelum,asu kontol kamu crop foto baru bangsat,negatif,8,0,jacksparrowett
2024-10-09 08:13:16,sebelum,jokowi prabowo baikbaik buzzerp gagal,negatif,12,4,WhoossNews
2024-10-09 08:13:47,sebelum,awal muncul aura anak memang udh ngak nyaman buat liat vibe nya negatif kalau deket emosi jadi bawa jelek marah gestur gibran pola pikir complicated ngak paham orang normal memang perlu konsul ahli,negatif,107,8,farinaafr
2024-10-09 08:13:57,sebelum,beri makan gratis sekolah sma jakarta sama gubernur gibran,positif,12,0,almachzumi
2024-10-09 08:14:02,sebelum,moga pak prabowo mas gibran lindung tuhan maha kuasa jauh niat orang jahat amin,positif,2,0,bangjabat10
2024-10-09 08:14:23,sebelum,chairman universe enggartiasto lukita sebut suksesi pimpin presiden jokowi presiden pilih prabowo subianto jalan mulus kondisi sebut sangat positif tumbuh ekonomi indonesia depan khusus investasi,positif,29,12,Ndons_Back
2024-10-09 08:15:01,sebelum,jadi ingat prediksi prabowo indonesia bubar bangkrut,negatif,91,2,DS_yantie
2024-10-09 08:15:50,sebelum,tanggap hakim mogok kerja tuntut naik gaji pak prabowo presiden emban tanggung jawab lanjut tuju tingkat sejahtera hakim indonesia nah kan tuju mogok mulai kerja,negatif,26,10,liaasister
2024-10-09 08:16:52,sebelum,prioritas tangan usaha sedang masalah tuntas cerdas sesuai pojk bangun percaya masyarakat konsumen sikap independent,positif,4,1,machrilmachril1
2024-10-09 08:16:58,sebelum,gada orang kamu draf kabinet prabowo,negatif,2,0,NorthBois13
2024-10-09 08:17:06,sebelum,aneh pilpres romahurmuziy dukung jokowi bukan dukung prabowo gerbong ppp dukung prabowo suryadharma ali,positif,3,0,dayhan_idea
2024-10-09 08:17:28,sebelum,pake uang pribadi pak prabowo cukup tuh kayak kalau mau program aneh mahal mau pake uang negara boncos sama dana buat program kan mungkin program cuma makan gizi gratis orang orang kemarin milih gemoy mikir jauh,positif,2,0,NugrahaAulia15
2024-10-09 08:17:35,sebelum,politik kan capai tuju rasa sebentar tuju capai,negatif,4,0,awanxbaia
2024-10-09 08:17:36,sebelum,pernah pilih jokowi,negatif,24,2,Putri96960977
2024-10-09 08:18:22,sebelum,bung roy rangkut bagimana optimis perintah prabowo depan buah ide pikir tulis buku paradoks indonesia isi ubah kondisi indonesia sekarang semantara tag line kampanye nya lanjut jokowi,negatif,954,293,BangPino__
2024-10-09 08:20:39,sebelum,bukti kamu selalu narasi buruk sangka langkah perintah prabowo antek selalu komunis balut agama dekat paling mudah murah,negatif,8,0,Kimberley_PS08
2024-10-09 08:21:17,sebelum,gilir bangun gereja tolak gilir ibadah dibubarin gilir bangun sekolah rang,netral,44,6,rakabuning
2024-10-09 08:22:09,sebelum,temu tutup jokowi prabowo lama jam bahas apa,negatif,7,3,TirtoID
2024-10-09 08:23:22,sebelum,hasto temu megawati prabowo lantik presiden pilih,positif,0,0,GesuriID
2024-10-09 08:23:56,sebelum,tunggu putus ptun tanggal oktober kait calon gibran wapres lewat news,negatif,8,3,keuangannews_id
2024-10-09 08:24:12,sebelum,tengah isu renggang hubung presiden pilih sekaligus menhan prabowo subianto presiden joko widodo jokowi jadi temu,positif,1,0,inilahdotcom
2024-10-09 08:24:32,sebelum,henti survey sirvey sidah jelas prabowo jauh lebih baik daru fafa fufu rakyat butuh lap kerja butuh pangan murah spp mahasiswa murah makan angka angka,negatif,3,1,hamas191
2024-10-09 08:26:52,sebelum,tokoh kenal baik punya pak bang muzani,positif,31,4,Dahnilanzar
2024-10-09 08:27:49,sebelum,jokowi penjara republik terus guncang klan jokowi indonesia bubar,negatif,4,0,Joxplalong
